asset	cls	type	param	source	ticker	field
LP Comdty TKRZ	Commodity	Hedge	hedgeX2021-09	BBG	LPU21 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2021-10	BBG	LPV21 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2021-11	BBG	LPX21 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2021-12	BBG	LPZ21 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-01	BBG	LPF22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-02	BBG	LPG22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-03	BBG	LPH22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-04	BBG	LPJ22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-05	BBG	LPK22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-06	BBG	LPM22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-07	BBG	LPN22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-08	BBG	LPQ22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-09	BBG	LPU22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-10	BBG	LPV22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-11	BBG	LPX22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2022-12	BBG	LPZ22 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-01	BBG	LPF23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-02	BBG	LPG23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-03	BBG	LPH23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-04	BBG	LPJ23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-05	BBG	LPK23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-06	BBG	LPM23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-07	BBG	LPN23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-08	BBG	LPQ23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-09	BBG	LPU23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-10	BBG	LPV23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-11	BBG	LPX23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2023-12	BBG	LPZ23 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-01	BBG	LPF24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-02	BBG	LPG24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-03	BBG	LPH24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-04	BBG	LPJ24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-05	BBG	LPK24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-06	BBG	LPM24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-07	BBG	LPN24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-08	BBG	LPQ24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-09	BBG	LPU24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-10	BBG	LPV24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-11	BBG	LPX24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2024-12	BBG	LPZ24 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-01	BBG	LPF25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-02	BBG	LPG25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-03	BBG	LPH25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-04	BBG	LPJ25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-05	BBG	LPK25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-06	BBG	LPM25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-07	BBG	LPN25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-08	BBG	LPQ25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-09	BBG	LPU25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-10	BBG	LPV25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-11	BBG	LPX25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2025-12	BBG	LPZ25 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-01	BBG	LPF26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-02	BBG	LPG26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-03	BBG	LPH26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-04	BBG	LPJ26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-05	BBG	LPK26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-06	BBG	LPM26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-07	BBG	LPN26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-08	BBG	LPQ26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-09	BBG	LPU26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-10	BBG	LPV26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-11	BBG	LPX26 Comdty	PX_LAST
LP Comdty TKRZ	Commodity	Hedge	hedgeX2026-12	BBG	LPZ26 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Market	-	BBG	LX1 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-01	BBG	LXF01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-02	BBG	LXG01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-03	BBG	LXH01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-04	BBG	LXJ01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-05	BBG	LXK01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-06	BBG	LXM01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-07	BBG	LXN01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-08	BBG	LXQ01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-09	BBG	LXU01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-10	BBG	LXV01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-11	BBG	LXX01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2001-12	BBG	LXZ01 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-01	BBG	LXF02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-02	BBG	LXG02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-03	BBG	LXH02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-04	BBG	LXJ02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-05	BBG	LXK02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-06	BBG	LXM02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-07	BBG	LXN02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-08	BBG	LXQ02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-09	BBG	LXU02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-10	BBG	LXV02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-11	BBG	LXX02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2002-12	BBG	LXZ02 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-01	BBG	LXF03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-02	BBG	LXG03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-03	BBG	LXH03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-04	BBG	LXJ03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-05	BBG	LXK03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-06	BBG	LXM03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-07	BBG	LXN03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-08	BBG	LXQ03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-09	BBG	LXU03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-10	BBG	LXV03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-11	BBG	LXX03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2003-12	BBG	LXZ03 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-01	BBG	LXF04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-02	BBG	LXG04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-03	BBG	LXH04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-04	BBG	LXJ04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-05	BBG	LXK04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-06	BBG	LXM04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-07	BBG	LXN04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-08	BBG	LXQ04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-09	BBG	LXU04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-10	BBG	LXV04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-11	BBG	LXX04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2004-12	BBG	LXZ04 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-01	BBG	LXF05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-02	BBG	LXG05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-03	BBG	LXH05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-04	BBG	LXJ05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-05	BBG	LXK05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-06	BBG	LXM05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-07	BBG	LXN05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-08	BBG	LXQ05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-09	BBG	LXU05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-10	BBG	LXV05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-11	BBG	LXX05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2005-12	BBG	LXZ05 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-01	BBG	LXF06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-02	BBG	LXG06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-03	BBG	LXH06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-04	BBG	LXJ06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-05	BBG	LXK06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-06	BBG	LXM06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-07	BBG	LXN06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-08	BBG	LXQ06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-09	BBG	LXU06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-10	BBG	LXV06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-11	BBG	LXX06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2006-12	BBG	LXZ06 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-01	BBG	LXF07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-02	BBG	LXG07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-03	BBG	LXH07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-04	BBG	LXJ07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-05	BBG	LXK07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-06	BBG	LXM07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-07	BBG	LXN07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-08	BBG	LXQ07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-09	BBG	LXU07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-10	BBG	LXV07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-11	BBG	LXX07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2007-12	BBG	LXZ07 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-01	BBG	LXF08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-02	BBG	LXG08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-03	BBG	LXH08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-04	BBG	LXJ08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-05	BBG	LXK08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-06	BBG	LXM08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-07	BBG	LXN08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-08	BBG	LXQ08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-09	BBG	LXU08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-10	BBG	LXV08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-11	BBG	LXX08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2008-12	BBG	LXZ08 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-01	BBG	LXF09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-02	BBG	LXG09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-03	BBG	LXH09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-04	BBG	LXJ09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-05	BBG	LXK09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-06	BBG	LXM09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-07	BBG	LXN09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-08	BBG	LXQ09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-09	BBG	LXU09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-10	BBG	LXV09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-11	BBG	LXX09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2009-12	BBG	LXZ09 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-01	BBG	LXF10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-02	BBG	LXG10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-03	BBG	LXH10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-04	BBG	LXJ10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-05	BBG	LXK10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-06	BBG	LXM10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-07	BBG	LXN10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-08	BBG	LXQ10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-09	BBG	LXU10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-10	BBG	LXV10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-11	BBG	LXX10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2010-12	BBG	LXZ10 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-01	BBG	LXF11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-02	BBG	LXG11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-03	BBG	LXH11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-04	BBG	LXJ11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-05	BBG	LXK11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-06	BBG	LXM11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-07	BBG	LXN11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-08	BBG	LXQ11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-09	BBG	LXU11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-10	BBG	LXV11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-11	BBG	LXX11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2011-12	BBG	LXZ11 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-01	BBG	LXF12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-02	BBG	LXG12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-03	BBG	LXH12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-04	BBG	LXJ12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-05	BBG	LXK12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-06	BBG	LXM12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-07	BBG	LXN12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-08	BBG	LXQ12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-09	BBG	LXU12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-10	BBG	LXV12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-11	BBG	LXX12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2012-12	BBG	LXZ12 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-01	BBG	LXF13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-02	BBG	LXG13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-03	BBG	LXH13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-04	BBG	LXJ13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-05	BBG	LXK13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-06	BBG	LXM13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-07	BBG	LXN13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-08	BBG	LXQ13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-09	BBG	LXU13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-10	BBG	LXV13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-11	BBG	LXX13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2013-12	BBG	LXZ13 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-01	BBG	LXF14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-02	BBG	LXG14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-03	BBG	LXH14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-04	BBG	LXJ14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-05	BBG	LXK14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-06	BBG	LXM14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-07	BBG	LXN14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-08	BBG	LXQ14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-09	BBG	LXU14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-10	BBG	LXV14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-11	BBG	LXX14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2014-12	BBG	LXZ14 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-01	BBG	LXF15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-02	BBG	LXG15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-03	BBG	LXH15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-04	BBG	LXJ15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-05	BBG	LXK15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-06	BBG	LXM15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-07	BBG	LXN15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-08	BBG	LXQ15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-09	BBG	LXU15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-10	BBG	LXV15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-11	BBG	LXX15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2015-12	BBG	LXZ15 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-01	BBG	LXF16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-02	BBG	LXG16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-03	BBG	LXH16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-04	BBG	LXJ16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-05	BBG	LXK16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-06	BBG	LXM16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-07	BBG	LXN16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-08	BBG	LXQ16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-09	BBG	LXU16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-10	BBG	LXV16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-11	BBG	LXX16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2016-12	BBG	LXZ16 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2017-01	BBG	LXF17 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2017-02	BBG	LXG17 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2017-03	BBG	LXH17 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2017-04	BBG	LXJ17 Comdty	PX_LAST
LX Comdty TKRZ	Commodity	Hedge	hedgeX2017-05	BBG	LXK17 Comdty	PX_LAST
